Apt,Apt Name,Rent EUR,Size m2,Neighborhood,Profile ID,Gender,Nationality,Nationality Label,Income,Income EUR,Employment,Marital,Kids,Fit,Motivation
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 (approx. EUR 1,000/month) is insufficient, as the rent of EUR 650/month would consume ~65% of income, well above the typical 30-40% affordability thresho..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is insufficient to comfortably afford EUR 650/month rent, especially as a refugee family with children, likely failing standard affordability criteria..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 (roughly EUR 1,000/month) is insufficient to reliably afford EUR 650/month rent plus utilities, and Italian rental practice typically requires income aro..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is well below the typical 3x monthly rent threshold (EUR 1,950) required to comfortably afford the EUR 650/month rent, especially for a family with ch..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is insufficient to reliably afford EUR 650/month rent plus living costs, indicating financial risk for the landlord."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,married,yes,No,"Annual income of EUR 12,000 is well below the typical threshold (usually 3x monthly rent, i.e., ~EUR 23,400/year) needed to afford EUR 650/month, even with a co-applicant spouse, making financial s..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,married,yes,No,"Annual rent of EUR 7,800 consumes 65% of the houseseeker's EUR 12,000 yearly income, far exceeding the typical 30-40% affordability threshold, making the applicant financially unable to sustain the..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 is well below the typical rent-to-income threshold (~3x annual rent would require ~EUR 23,400/year), and the household includes children while the apartment is a small 4..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (~EUR 1,000/month gross) means the rent of EUR 650/month would consume roughly 65% of monthly income, far exceeding the typical affordability threshold of 30-40%, posing..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 is well below the standard threshold (typically 3x monthly rent = EUR 23,400/year) required to comfortably afford the EUR 650/month rent, and the presenc..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (~EUR 1,000/month gross) is insufficient to comfortably cover EUR 650/month rent, falling well below the typical 3x income-to-rent threshold, and the 1-bedroom/43 m2 lay..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,married,yes,Yes,"Her stable employment and the apartment's affordable rent of EUR 650/month fit within her income capacity, and the location near the Polytechnic of Turin is practical. However, the 43 m2 size may b..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"Income of EUR 12,000/year (approx. EUR 1,000/month) is likely insufficient to comfortably cover EUR 650/month rent plus living expenses, and the profile indicates a family with children, making the..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is well below the commonly expected 2-3x monthly rent threshold for affordability (EUR 1,300-1,950/month), making the EUR 650/month rent financially u..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,employed,married,no,Yes,"Income of EUR 28,000/year (~EUR 2,333/month gross) yields a rent-to-income ratio of about 28%, which is within the typical 30% affordability threshold. The married, childless profile is well-suited..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,employed,married,no,Yes,"The applicant is a stable employed Italian citizen with a gross monthly income of approximately EUR2,333, which is about 3.6 times the EUR650 monthly rent, meeting typical affordability requirement..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,employed,married,no,Yes,"The applicant is an employed EU citizen with stable income (~EUR 2333/month) that comfortably covers the EUR 650 monthly rent, meeting typical affordability criteria. The furnished, renovated one-b..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,employed,married,no,Yes,"The applicant's stable employment and income of EUR 28,000/year comfortably covers the EUR 650/month rent, and as an EU citizen he requires no additional work/residence permits. The property suits ..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,employed,married,no,Yes,"The applicant's stable employment and annual income of EUR28,000 (approx. EUR2,333/month gross) comfortably cover the EUR650/month rent, well within the typical 1/3 income ratio. The 1-bedroom flat..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,employed,married,no,Yes,The applicant's stable employment and verifiable income comfortably cover rent (annual income ~43x monthly rent) and typical Italian landlord requirements. His valid residency permit and proximity-...
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,employed,married,no,Yes,"The applicant is employed with a stable income of EUR 28,000/year (~EUR 2,333/month), which comfortably covers the EUR 650/month rent at roughly 3.6x ratio. The single bedroom suits a married coupl..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,employed,married,no,Yes,"The applicant is employed with a gross annual income of approximately EUR 28,000 (~EUR 2,333/month), meaning the EUR 650/month rent is roughly 28% of income, within the typical affordability thresh..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,employed,married,no,No,"Annual income of EUR 28,000 falls below the typical threshold (usually 3x annual rent, i.e., EUR 23,400, which is met) but more critically, an annual income of EUR 28,000 against EUR 650/month rent..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,employed,married,no,Yes,"The applicant is employed with a stable income (EUR 28,000/year) that comfortably exceeds the typical 3x rent threshold for a EUR 650/month apartment, and his profile presents no apparent risk fact..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,employed,married,no,Yes,"The applicant's gross annual income of EUR 28,000 comfortably exceeds the common 3x annual rent threshold (EUR 19,500) and is well above the rent of EUR 7,800/year. As a local Italian citizen with ..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,employed,married,no,Yes,"The applicant's annual income of EUR28,000 yields a rent-to-income ratio of approximately 3.6x, comfortably above the typical 3x threshold for EUR650/month. The 1-bedroom flat is well-suited for a ..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,employed,married,no,Yes,"EU citizen with stable employment and an annual gross income of EUR 28,000 (~EUR 2,333/month), making the EUR 650/month rent about 28% of gross income and within typical affordability thresholds. A..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,employed,married,no,Yes,"Stable employment with an annual income of EUR 28,000 comfortably covers the EUR 650/month rent (well over 3x ratio) and the applicant fits the typical tenant profile for a furnished one-bedroom ap..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,employed,married,no,Yes,"Stable employment with an annual income of EUR 28,000 comfortably exceeds the rent-to-income threshold (rent is ~28% of gross income), and her valid residency permit, clean profile, and preference ..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,employed,married,no,Yes,"Her gross monthly income (~EUR2,333) yields a rent-to-income ratio of about 28%, which is within the typical 30% threshold accepted by Turin landlords, and her valid Italian residency permit, stabl..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,employed,married,no,Yes,"The applicant is employed with a medium income of EUR 28,000/year, which is sufficient to afford EUR 650/month rent. As a single married person without children, the one-bedroom 43 m2 apartment is ..."
