listing_id,listing_title,listing_rent_eur,listing_size_mq,listing_neighborhood,profile_id,profile_gender,profile_national_background,profile_national_background_label,profile_income_level,profile_income_eur,profile_employment,profile_marital,profile_children,fit,motivation
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (~EUR 1,000/month gross) is insufficient to comfortably cover EUR 650/month rent, falling well below the typical 3x income-to-rent threshold, and the 1-bedroom/43 m2 layout is undersized for a married couple with children."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,married,yes,Yes,"Her stable employment and the apartment's affordable rent of EUR 650/month fit within her income capacity, and the location near the Polytechnic of Turin is practical. However, the 43 m2 size may be tight for a family with children, which is a minor concern."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"Income of EUR 12,000/year (approx. EUR 1,000/month) is likely insufficient to comfortably cover EUR 650/month rent plus living expenses, and the profile indicates a family with children, making the 43 m2 one-bedroom layout potentially unsuitable."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is well below the commonly expected 2-3x monthly rent threshold for affordability (EUR 1,300-1,950/month), making the EUR 650/month rent financially unsustainable despite stable employment."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,employed,married,no,Yes,"Income of EUR 28,000/year (~EUR 2,333/month gross) yields a rent-to-income ratio of about 28%, which is within the typical 30% affordability threshold. The married, childless profile is well-suited to a 1-bedroom furnished apartment in this area, and being a local employed citizen reduces tenant risk."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,employed,married,no,Yes,"The applicant is a stable employed Italian citizen with a gross monthly income of approximately €2,333, which is about 3.6 times the €650 monthly rent, meeting typical affordability requirements. As a married couple without children, they are well-suited for this 1-bedroom, 43 m2 furnished apartment in San Paolo/Cenisia."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,employed,married,no,Yes,"The applicant is an employed EU citizen with stable income (~EUR 2333/month) that comfortably covers the EUR 650 monthly rent, meeting typical affordability criteria. The furnished, renovated one-bedroom in San Paolo/Cenisia is well-suited for a married couple without children seeking proximity to the Polytechnic area."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,employed,married,no,Yes,"The applicant's stable employment and income of EUR 28,000/year comfortably covers the EUR 650/month rent, and as an EU citizen he requires no additional work/residence permits. The property suits a couple without children, matching the one-bedroom layout, and the proximity to the Polytechnic of Turin aligns with a strategic, well-connected location."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,employed,married,no,Yes,"The applicant's stable employment and annual income of €28,000 (approx. €2,333/month gross) comfortably cover the €650/month rent, well within the typical 1/3 income ratio. The 1-bedroom flat is well-suited for a married couple without children, and the valid Italian residency permit satisfies legal rental requirements."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,employed,married,no,Yes,The applicant's stable employment and verifiable income comfortably cover rent (annual income ~43x monthly rent) and typical Italian landlord requirements. His valid residency permit and proximity-related demand (near Politecnico) make him a reasonable fit for this furnished apartment.
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,employed,married,no,Yes,"The applicant is employed with a stable income of EUR 28,000/year (~EUR 2,333/month), which comfortably covers the EUR 650/month rent at roughly 3.6x ratio. The single bedroom suits a married couple without children, and international protection status is not a legal barrier to renting in Italy."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,employed,married,no,Yes,"The applicant is employed with a gross annual income of approximately EUR 28,000 (~EUR 2,333/month), meaning the EUR 650/month rent is roughly 28% of income, within the typical affordability threshold. The apartment is suitable for a married couple without children, and international protection status grants legal right to rent in Italy, with income and employment being the relevant qualifying factors."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,employed,married,no,No,"Annual income of EUR 28,000 falls below the typical threshold (usually 3x annual rent, i.e., EUR 23,400, which is met) but more critically, an annual income of EUR 28,000 against EUR 650/month rent (EUR 7,800/year) leaves limited margin for a married couple; however, the main concern is that the applicant profile does not indicate strong evidence of reliability beyond standard metrics. Actually, EUR 28,000/year comfortably covers the rent with standard affordability checks, and employment status is stable."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,employed,married,no,Yes,"The applicant is employed with a stable income (EUR 28,000/year) that comfortably exceeds the typical 3x rent threshold for a EUR 650/month apartment, and his profile presents no apparent risk factors."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,employed,married,no,Yes,"The applicant's gross annual income of EUR 28,000 comfortably exceeds the common 3x annual rent threshold (EUR 19,500) and is well above the rent of EUR 7,800/year. As a local Italian citizen with stable employment and no children, she is a low-risk tenant for this 1-bedroom furnished flat."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,employed,married,no,Yes,"The applicant's annual income of €28,000 yields a rent-to-income ratio of approximately 3.6x, comfortably above the typical 3x threshold for €650/month. The 1-bedroom flat is well-suited for a married couple without children, and her profile as a local employed citizen indicates stability and low risk."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,employed,married,no,Yes,"EU citizen with stable employment and an annual gross income of EUR 28,000 (~EUR 2,333/month), making the EUR 650/month rent about 28% of gross income and within typical affordability thresholds. As a married couple without children, the 1-bedroom furnished flat is well-matched to her household size, with no legal hurdles to renting in Italy."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,employed,married,no,Yes,"Stable employment with an annual income of EUR 28,000 comfortably covers the EUR 650/month rent (well over 3x ratio) and the applicant fits the typical tenant profile for a furnished one-bedroom apartment."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,employed,married,no,Yes,"Stable employment with an annual income of EUR 28,000 comfortably exceeds the rent-to-income threshold (rent is ~28% of gross income), and her valid residency permit, clean profile, and preference for a furnished one-bedroom align well with this renovated flat in San Paolo/Cenisia."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,employed,married,no,Yes,"Her gross monthly income (~€2,333) yields a rent-to-income ratio of about 28%, which is within the typical 30% threshold accepted by Turin landlords, and her valid Italian residency permit, stable employment, and couple-without-children profile match a furnished 1-bedroom unit well."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,employed,married,no,Yes,"The applicant is employed with a medium income of EUR 28,000/year, which is sufficient to afford EUR 650/month rent. As a single married person without children, the one-bedroom 43 m2 apartment is appropriately sized."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S11_memn_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,employed,married,no,Yes,"The applicant's income of approximately €2,333/month yields a rent-to-income ratio of about 28%, well within affordability thresholds for the €650/month rent. The 1-bedroom, 43 m² flat is appropriately sized for a married couple without children, and her international protection status with stable employment supports a reliable tenancy."
